time_s,robot_id,cycle_index,sync_error_ms,master_ts_us,local_ts_us,corrected_ts_us
32.83,5,134,0.3081,32830000.0,32830621.7,32830308.1
33.075,5,135,1.4692,33075000.0,33077277.1,33076469.2
33.32,5,136,-0.7204,33320000.0,33320047.3,33319279.6
33.565,5,137,0.5804,33565000.0,33566561.2,33565580.4
33.81,5,138,0.7108,33810000.0,33811892.0,33810710.8
34.055,5,139,-0.7816,34055000.0,34055340.1,34054218.4
34.3,5,140,-0.923,34300000.0,34300166.7,34299077.0
34.545,5,141,-1.094,34545000.0,34545027.7,34543906.0
34.79,5,142,-0.6412,34790000.0,34790118.5,34789358.8
35.035,5,143,0.6337,35035000.0,35036453.6,35035633.7
35.28,5,144,-0.1224,35280000.0,35280708.7,35279877.6
35.525,5,145,-0.0942,35525000.0,35525716.8,35524905.8
35.77,5,146,-1.4553,35770000.0,35769087.1,35768544.7
36.015,5,147,-1.0396,36015000.0,36014279.4,36013960.4
36.26,5,148,2.274,36260000.0,36263015.5,36262274.0
36.505,5,149,-0.3446,36505000.0,36505232.9,36504655.4
36.75,5,150,-0.7891,36750000.0,36749519.6,36749210.9
36.995,5,151,1.462,36995000.0,36997169.6,36996462.0
37.24,5,152,0.1736,37240000.0,37240793.4,37240173.6
37.485,5,153,0.491,37485000.0,37486152.0,37485491.0
37.73,5,154,-0.2657,37730000.0,37730295.5,37729734.3
37.975,5,155,-0.5101,37975000.0,37975081.8,37974489.9
38.22,5,156,-0.201,38220000.0,38220263.7,38219799.0
38.465,5,157,-1.4054,38465000.0,38463810.8,38463594.6
38.71,5,158,0.0388,38710000.0,38710367.6,38710038.8
38.955,5,159,0.437,38955000.0,38955831.3,38955437.0
39.2,5,160,1.9167,39200000.0,39202699.6,39201916.7
39.445,5,161,-0.1429,39445000.0,39445585.2,39444857.1
39.69,5,162,-2.4526,39690000.0,39687684.0,39687547.4
39.935,5,163,0.1632,39935000.0,39935375.2,39935163.2
40.18,5,164,2.9167,40180000.0,40183778.4,40182916.7
40.425,5,165,0.4834,40425000.0,40426533.6,40425483.4
40.67,5,166,-1.1671,40670000.0,40669523.8,40668832.9
40.915,5,167,0.5514,40915000.0,40916209.2,40915551.4
41.16,5,168,-1.0614,41160000.0,41159612.4,41158938.6
41.405,5,169,-1.4439,41405000.0,41403881.3,41403556.1
41.65,5,170,-0.0577,41650000.0,41650090.8,41649942.3
41.895,5,171,0.2943,41895000.0,41895621.6,41895294.3
42.14,5,172,-1.6861,42140000.0,42138268.2,42138313.9
42.385,5,173,-0.6754,42385000.0,42384138.7,42384324.6
42.63,5,174,0.6571,42630000.0,42630533.1,42630657.1
42.875,5,175,0.2132,42875000.0,42875033.9,42875213.2
43.12,5,176,1.0368,43120000.0,43121000.4,43121036.8
43.365,5,177,-0.5207,43365000.0,43364072.0,43364479.3
43.61,5,178,1.5858,43610000.0,43611389.6,43611585.8
43.855,5,179,-0.51,43855000.0,43854115.1,43854490.0
44.1,5,180,2.2222,44100000.0,44102509.8,44102222.2
44.345,5,181,-1.5111,44345000.0,44343482.6,44343488.9
44.59,5,182,-0.3451,44590000.0,44589233.5,44589654.9
44.835,5,183,1.3007,44835000.0,44836048.3,44836300.7
45.08,5,184,2.0213,45080000.0,45082547.6,45082021.3
45.325,5,185,0.1343,45325000.0,45325931.5,45325134.3
45.57,5,186,0.2998,45570000.0,45571231.9,45570299.8
45.815,5,187,-0.5092,45815000.0,45815580.4,45814490.8
46.06,5,188,-1.534,46060000.0,46059330.7,46058466.0
46.305,5,189,-0.714,46305000.0,46304977.2,46304286.0
46.55,5,190,-1.3484,46550000.0,46549114.0,46548651.6
46.795,5,191,-1.2496,46795000.0,46794036.8,46793750.4
47.04,5,192,0.7838,47040000.0,47041056.4,47040783.8
47.285,5,193,-0.7373,47285000.0,47284229.4,47284262.7
47.53,5,194,0.8427,47530000.0,47530963.7,47530842.7
47.775,5,195,-0.8378,47775000.0,47774021.0,47774162.2
48.02,5,196,0.8779,48020000.0,48020941.8,48020877.9
48.265,5,197,0.0999,48265000.0,48265002.7,48265099.9
48.51,5,198,1.8966,48510000.0,48512280.1,48511896.6
48.755,5,199,0.6008,48755000.0,48755983.6,48755600.8
49.0,5,200,1.1822,49000000.0,49002081.0,49001182.2
49.245,5,201,-0.8803,49245000.0,49244694.3,49244119.7
49.49,5,202,0.1815,49490000.0,49490671.4,49490181.5
49.735,5,203,-0.906,49735000.0,49734429.7,49734094.0
49.98,5,204,-0.3675,49980000.0,49980113.7,49979632.5
50.225,5,205,-0.2359,50225000.0,50225298.4,50224764.1
50.47,5,206,-0.7789,50470000.0,50469744.9,50469221.1
50.715,5,207,-1.2006,50715000.0,50714160.3,50713799.4
50.96,5,208,-1.1243,50960000.0,50958925.7,50958875.7
51.205,5,209,-1.7867,51205000.0,51202817.2,51203213.3
51.45,5,210,-0.0277,51450000.0,51449360.2,51449972.3
51.695,5,211,1.8473,51695000.0,51696383.8,51696847.3
51.94,5,212,-0.6436,51940000.0,51938715.6,51939356.4
52.185,5,213,-0.0885,52185000.0,52183995.0,52184911.5
52.43,5,214,3.0993,52430000.0,52432788.8,52433099.3
52.675,5,215,0.3439,52675000.0,52674878.9,52675343.9
52.92,5,216,1.2569,52920000.0,52921030.9,52921256.9
53.165,5,217,1.4293,53165000.0,53166419.4,53166429.3
53.41,5,218,1.0279,53410000.0,53411446.7,53411027.9
53.655,5,219,-1.4152,53655000.0,53653827.8,53653584.8
53.9,5,220,-0.1157,53900000.0,53900380.3,53899884.3
54.145,5,221,-1.5076,54145000.0,54143718.7,54143492.4
54.39,5,222,2.623,54390000.0,54393599.1,54392623.0
54.635,5,223,-1.9045,54635000.0,54633752.7,54633095.5
54.88,5,224,-1.1282,54880000.0,54879412.1,54878871.8
55.125,5,225,-1.03,55125000.0,55124423.7,55123970.0
55.37,5,226,-1.344,55370000.0,55368879.4,55368656.0
55.615,5,227,1.7184,55615000.0,55617301.5,55616718.4
55.86,5,228,2.4748,55860000.0,55863588.3,55862474.8
56.105,5,229,-0.7058,56105000.0,56105113.5,56104294.2
56.35,5,230,-1.3572,56350000.0,56349102.8,56348642.8
56.595,5,231,-2.0974,56595000.0,56593006.0,56592902.6
56.84,5,232,0.4284,56840000.0,56840400.4,56840428.4
57.085,5,233,0.4875,57085000.0,57085316.6,57085487.5
57.33,5,234,-0.0551,57330000.0,57329917.7,57329944.9
57.575,5,235,0.9064,57575000.0,57575967.9,57575906.4
57.82,5,236,0.89,57820000.0,57821179.4,57820890.0
58.065,5,237,0.5575,58065000.0,58066095.9,58065557.5
58.31,5,238,-0.3208,58310000.0,58310331.8,58309679.2
58.555,5,239,-0.9544,58555000.0,58554392.2,58554045.6
58.8,5,240,0.9338,58800000.0,58801516.1,58800933.8
59.045,5,241,0.2448,59045000.0,59045735.1,59045244.8
59.29,5,242,0.7362,59290000.0,59291789.1,59290736.2
59.535,5,243,0.5383,59535000.0,59536674.1,59535538.3
59.78,5,244,-1.7276,59780000.0,59779022.9,59778272.4
60.025,5,245,-1.3593,60025000.0,60024010.9,60023640.7
60.27,5,246,-0.2643,60270000.0,60269828.3,60269735.7
60.515,5,247,-0.6069,60515000.0,60514470.4,60514393.1
60.76,5,248,1.0122,60760000.0,60761647.2,60761012.2
61.005,5,249,0.3816,61005000.0,61006165.5,61005381.6
61.25,5,250,1.0817,61250000.0,61252065.9,61251081.7
61.495,5,251,0.3499,61495000.0,61496225.6,61495349.9
61.74,5,252,0.0833,61740000.0,61741003.2,61740083.3
61.985,5,253,1.0267,61985000.0,61987195.5,61986026.7
62.23,5,254,0.1342,62230000.0,62231322.4,62230134.2
62.475,5,255,-0.3605,62475000.0,62475843.5,62474639.5
62.72,5,256,0.983,62720000.0,62722541.3,62720983.0
62.965,5,257,-0.6743,62965000.0,62965905.9,62964325.7
63.21,5,258,-1.0306,63210000.0,63210405.5,63208969.4
63.455,5,259,-1.3104,63455000.0,63454768.2,63453689.6
63.7,5,260,0.348,63700000.0,63701620.2,63700348.0
63.945,5,261,0.7583,63945000.0,63947264.0,63945758.3
64.19,5,262,-0.814,64190000.0,64190721.9,64189186.0
64.435,5,263,0.4813,64435000.0,64437355.0,64435481.3
64.68,5,264,-2.782,64680000.0,64678424.5,64677218.0
64.925,5,265,-0.2491,64925000.0,64925724.9,64924750.9
65.17,5,266,-0.0561,65170000.0,65170746.3,65169943.9
65.415,5,267,-0.5045,65415000.0,65414925.0,65414495.5
65.66,5,268,2.6992,65660000.0,65663661.0,65662699.2
65.905,5,269,-0.148,65905000.0,65905724.0,65904852.0
66.15,5,270,-0.4854,66150000.0,66150317.1,66149514.6
66.395,5,271,0.0693,66395000.0,66395840.5,66395069.3
66.64,5,272,-1.8634,66640000.0,66638408.9,66638136.6
66.885,5,273,-0.3027,66885000.0,66884903.5,66884697.3
67.13,5,274,1.5235,67130000.0,67131998.2,67131523.5
67.375,5,275,-0.2609,67375000.0,67375066.5,67374739.1
67.62,5,276,-0.487,67620000.0,67619829.6,67619513.0
67.865,5,277,1.7403,67865000.0,67867398.6,67866740.3
68.11,5,278,1.5023,68110000.0,68112438.5,68111502.3
68.355,5,279,0.5155,68355000.0,68356453.5,68355515.5
68.6,5,280,-0.5951,68600000.0,68600290.0,68599404.9
68.845,5,281,-0.4121,68845000.0,68845551.7,68844587.9
69.09,5,282,-0.9108,69090000.0,69089877.1,69089089.2
69.335,5,283,-1.0938,69335000.0,69334651.3,69333906.2
69.58,5,284,-0.7428,69580000.0,69579594.7,69579257.2
69.825,5,285,-0.1294,69825000.0,69825109.3,69824870.6
70.07,5,286,-0.4465,70070000.0,70069612.3,70069553.5
70.315,5,287,-0.7151,70315000.0,70313980.5,70314284.9
70.56,5,288,1.0065,70560000.0,70561123.2,70561006.5
70.805,5,289,0.8594,70805000.0,70806144.4,70805859.4
71.05,5,290,2.1724,71050000.0,71052906.8,71052172.4
71.295,5,291,-0.6042,71295000.0,71295066.8,71294395.8
71.54,5,292,0.6362,71540000.0,71541227.1,71540636.2
71.785,5,293,0.6256,71785000.0,71786250.1,71785625.6
72.03,5,294,-0.1494,72030000.0,72030573.2,72029850.6
72.275,5,295,0.903,72275000.0,72276774.0,72275903.0
72.52,5,296,0.8354,72520000.0,72521814.0,72520835.4
72.765,5,297,0.0643,72765000.0,72766279.6,72765064.3
73.01,5,298,-0.7595,73010000.0,73010582.9,73009240.5
73.255,5,299,-0.912,73255000.0,73255463.6,73254088.0
73.5,5,300,-1.8281,73500000.0,73499254.3,73498171.9
73.745,5,301,-1.0245,73745000.0,73744931.5,73743975.5
73.99,5,302,-0.6573,73990000.0,73990155.2,73989342.7
74.235,5,303,-0.9752,74235000.0,74234555.8,74234024.8
74.48,5,304,0.8413,74480000.0,74481435.4,74480841.3
74.725,5,305,1.4946,74725000.0,74727346.5,74726494.6
74.97,5,306,-0.7355,74970000.0,74969823.8,74969264.5
75.215,5,307,0.7905,75215000.0,75216256.6,75215790.5
75.46,5,308,-0.5839,75460000.0,75459678.5,75459416.1
75.705,5,309,0.3125,75705000.0,75705556.5,75705312.5
75.95,5,310,-0.228,75950000.0,75950097.0,75949772.0
76.195,5,311,1.2,76195000.0,76196650.6,76196200.0
76.44,5,312,-0.2683,76440000.0,76440116.8,76439731.7
76.685,5,313,1.4333,76685000.0,76687148.3,76686433.3
76.93,5,314,-0.0421,76930000.0,76930642.4,76929957.9
77.175,5,315,-0.5229,77175000.0,77175160.7,77174477.1
77.42,5,316,-1.1366,77420000.0,77419439.3,77418863.4
77.665,5,317,0.4651,77665000.0,77666250.1,77665465.1
77.91,5,318,0.9548,77910000.0,77912023.5,77910954.8
78.155,5,319,0.0988,78155000.0,78156280.2,78155098.8
78.4,5,320,2.0407,78400000.0,78403641.7,78402040.7
78.645,5,321,0.829,78645000.0,78647673.9,78645829.0
78.89,5,322,-1.093,78890000.0,78890592.1,78888907.0
79.135,5,323,-0.8756,79135000.0,79135582.4,79134124.4
79.38,5,324,-0.0496,79380000.0,79381530.7,79379950.4
79.625,5,325,-1.5365,79625000.0,79624964.4,79623463.5
79.87,5,326,0.7211,79870000.0,79872372.5,79870721.1
80.115,5,327,-0.3193,80115000.0,80116409.9,80114680.7
80.36,5,328,-0.3377,80360000.0,80361286.7,80359662.3
80.605,5,329,0.1252,80605000.0,80606806.3,80605125.2
80.85,5,330,1.1468,80850000.0,80853052.3,80851146.8
81.095,5,331,-0.704,81095000.0,81096193.0,81094296.0
81.34,5,332,-0.8243,81340000.0,81340855.2,81339175.7
81.585,5,333,0.7875,81585000.0,81587804.3,81585787.5
81.83,5,334,0.0843,81830000.0,81832157.9,81830084.3
82.075,5,335,-1.1594,82075000.0,82075614.6,82073840.6
82.32,5,336,-0.4601,82320000.0,82321009.0,82319539.9
82.565,5,337,-0.1256,82565000.0,82566240.2,82564874.4
82.81,5,338,0.0653,82810000.0,82811442.9,82810065.3
83.055,5,339,-1.5578,83055000.0,83054383.8,83053442.2
83.3,5,340,-1.5637,83300000.0,83299163.7,83298436.3
83.545,5,341,-0.6739,83545000.0,83544952.8,83544326.1
83.79,5,342,-0.4772,83790000.0,83789862.9,83789522.8
84.035,5,343,0.1161,84035000.0,84035251.0,84035116.1
84.28,5,344,1.4735,84280000.0,84281788.2,84281473.5
84.525,5,345,0.6709,84525000.0,84525826.8,84525670.9
84.77,5,346,0.9605,84770000.0,84771268.2,84770960.5
85.015,5,347,-0.4971,85015000.0,85014566.3,85014502.9
85.26,5,348,0.4818,85260000.0,85260484.5,85260481.8
85.505,5,349,1.5061,85505000.0,85506746.1,85506506.1
85.75,5,350,1.1529,85750000.0,85751758.3,85751152.9
85.995,5,351,-0.3319,85995000.0,85995177.9,85994668.1
86.24,5,352,0.6516,86240000.0,86241244.4,86240651.6
86.485,5,353,2.3716,86485000.0,86488692.0,86487371.6
86.73,5,354,-0.4405,86730000.0,86731035.2,86729559.5
86.975,5,355,-1.1161,86975000.0,86975227.5,86973883.9
87.22,5,356,-0.519,87220000.0,87220853.7,87219481.0
87.465,5,357,-0.3112,87465000.0,87466175.8,87464688.8
87.71,5,358,-0.6818,87710000.0,87710886.8,87709318.2
87.955,5,359,-0.4463,87955000.0,87956033.6,87954553.7
88.2,5,360,-1.6893,88200000.0,88199342.0,88198310.7
88.445,5,361,-0.8449,88445000.0,88444922.0,88444155.1
88.69,5,362,0.2254,88690000.0,88690900.9,88690225.4
88.935,5,363,0.2797,88935000.0,88935884.8,88935279.7
89.18,5,364,-0.1841,89180000.0,89180406.6,89179815.9
89.425,5,365,0.2895,89425000.0,89425876.6,89425289.5
89.67,5,366,0.4847,89670000.0,89671165.2,89670484.7
89.915,5,367,1.3719,89915000.0,89917162.3,89916371.9
90.16,5,368,0.2436,90160000.0,90160978.9,90160243.6
90.405,5,369,0.669,90405000.0,90406579.9,90405669.0
90.65,5,370,-0.427,90650000.0,90650454.0,90649573.0
90.895,5,371,0.833,90895000.0,90896793.4,90895833.0
91.14,5,372,0.4805,91140000.0,91141560.7,91140480.5
91.385,5,373,0.6022,91385000.0,91387151.8,91385602.2
91.63,5,374,0.2297,91630000.0,91631972.0,91630229.7
91.875,5,375,0.0118,91875000.0,91876825.3,91875011.8
92.12,5,376,-0.7682,92120000.0,92121003.7,92119231.8
92.365,5,377,-0.4189,92365000.0,92366418.7,92364581.1
92.61,5,378,0.3498,92610000.0,92612403.9,92610349.8
92.855,5,379,-1.5329,92855000.0,92855348.2,92853467.1
93.1,5,380,-1.1758,93100000.0,93100379.6,93098824.2
93.345,5,381,-0.0993,93345000.0,93346354.4,93344900.7
93.59,5,382,0.156,93590000.0,93591638.0,93590156.0
93.835,5,383,-1.0689,93835000.0,93835153.7,93833931.1
94.08,5,384,-0.0373,94080000.0,94081055.9,94079962.7
94.325,5,385,0.038,94325000.0,94326035.8,94325038.0
94.57,5,386,-1.9645,94570000.0,94568493.2,94568035.5
94.815,5,387,0.3918,94815000.0,94815891.0,94815391.8
95.06,5,388,0.5131,95060000.0,95060968.7,95060513.1
95.305,5,389,0.4959,95305000.0,95305968.1,95305495.9
95.55,5,390,2.1258,95550000.0,95552862.5,95552125.8
95.795,5,391,-0.8081,95795000.0,95794707.4,95794191.9
96.04,5,392,-0.208,96040000.0,96040179.8,96039792.0
96.285,5,393,-1.9045,96285000.0,96283037.7,96283095.5
96.53,5,394,0.5871,96530000.0,96530598.2,96530587.1
96.775,5,395,0.5981,96775000.0,96775703.5,96775598.1
97.02,5,396,0.4606,97020000.0,97020569.3,97020460.6
97.265,5,397,1.9926,97265000.0,97267513.5,97266992.6
97.51,5,398,1.2585,97510000.0,97512220.0,97511258.5
97.755,5,399,0.2587,97755000.0,97756283.6,97755258.7
98.0,5,400,-0.2303,98000000.0,98000748.4,97999769.7
98.245,5,401,1.0906,98245000.0,98247427.6,98246090.6
98.49,5,402,-0.2996,98490000.0,98491175.4,98489700.4
98.735,5,403,-1.074,98735000.0,98735220.2,98733926.0
98.98,5,404,-1.8577,98980000.0,98979145.6,98978142.3
99.225,5,405,-0.3439,99225000.0,99225678.5,99224656.1
99.47,5,406,1.0575,99470000.0,99472116.6,99471057.5
99.715,5,407,2.3214,99715000.0,99718945.9,99717321.4
99.96,5,408,-0.3685,99960000.0,99961290.9,99959631.5
100.205,5,409,-1.205,100205000.0,100205301.5,100203795.0
100.45,5,410,-1.6584,100450000.0,100449801.0,100448341.6
100.695,5,411,0.3593,100695000.0,100696888.3,100695359.3
100.94,5,412,-1.9871,100940000.0,100939111.3,100938012.9
101.185,5,413,0.9073,101185000.0,101186892.3,101185907.3
101.43,5,414,1.0829,101430000.0,101432216.1,101431082.9
101.675,5,415,0.5771,101675000.0,101676761.4,101675577.1
101.92,5,416,-0.0839,101920000.0,101920977.2,101919916.1
102.165,5,417,0.6198,102165000.0,102166921.7,102165619.8
102.41,5,418,0.0173,102410000.0,102411451.9,102410017.3
102.655,5,419,-0.9577,102655000.0,102655316.0,102654042.3
102.9,5,420,1.8132,102900000.0,102903473.2,102901813.2
103.145,5,421,-0.8503,103145000.0,103145833.7,103144149.7
103.39,5,422,0.3314,103390000.0,103392189.5,103390331.4
103.635,5,423,-2.8519,103635000.0,103633359.3,103632148.1
103.88,5,424,1.4896,103880000.0,103882796.4,103881489.6
104.125,5,425,1.4829,104125000.0,104128030.1,104126482.9
104.37,5,426,-0.2711,104370000.0,104371306.3,104369728.9
104.615,5,427,0.0238,104615000.0,104616944.0,104615023.8
104.86,5,428,-0.0804,104860000.0,104861946.7,104859919.6
105.105,5,429,-1.2503,105105000.0,105105508.1,105103749.7
105.35,5,430,0.2363,105350000.0,105351939.0,105350236.3
105.595,5,431,-1.2083,105595000.0,105595315.1,105593791.7
105.84,5,432,-0.5759,105840000.0,105840557.9,105839424.1
106.085,5,433,1.2545,106085000.0,106087643.7,106086254.5
106.33,5,434,0.8309,106330000.0,106332463.9,106330830.9
106.575,5,435,-1.0039,106575000.0,106575449.7,106573996.1
106.82,5,436,-0.7891,106820000.0,106820420.0,106819210.9
107.065,5,437,-0.5585,107065000.0,107065528.6,107064441.5
107.31,5,438,0.9399,107310000.0,107312185.4,107310939.9
107.555,5,439,-0.7854,107555000.0,107555109.2,107554214.6
107.8,5,440,0.5754,107800000.0,107801740.3,107800575.4
108.045,5,441,0.9277,108045000.0,108047211.4,108045927.7
108.29,5,442,-0.1206,108290000.0,108291212.3,108289879.4
108.535,5,443,1.2756,108535000.0,108537533.2,108536275.6
108.78,5,444,-0.3159,108780000.0,108780958.9,108779684.1
109.025,5,445,-0.2917,109025000.0,109026070.5,109024708.3
109.27,5,446,-0.9784,109270000.0,109270157.4,109269021.6
109.515,5,447,1.1191,109515000.0,109517553.6,109516119.1
109.76,5,448,-0.9116,109760000.0,109760416.2,109759088.4
110.005,5,449,0.4102,110005000.0,110006758.7,110005410.2
110.25,5,450,-0.1446,110250000.0,110251256.4,110249855.4
110.495,5,451,-1.0013,110495000.0,110495081.6,110493998.7
110.74,5,452,-0.2746,110740000.0,110740617.0,110739725.4
110.985,5,453,1.6575,110985000.0,110988010.3,110986657.5
111.23,5,454,0.0681,111230000.0,111231595.8,111230068.1
111.475,5,455,-1.0988,111475000.0,111475145.9,111473901.2
111.72,5,456,0.4699,111720000.0,111721726.2,111720469.9
111.965,5,457,0.0274,111965000.0,111966187.5,111965027.4
112.21,5,458,3.4859,112210000.0,112215510.6,112213485.9
112.455,5,459,-0.2151,112455000.0,112456710.9,112454784.9
112.7,5,460,-0.9056,112700000.0,112700915.0,112699094.4
112.945,5,461,0.9025,112945000.0,112948078.7,112945902.5
113.19,5,462,-2.5246,113190000.0,113189168.4,113187475.4
113.435,5,463,-0.3093,113435000.0,113436493.8,113434690.7
113.68,5,464,1.5817,113680000.0,113683776.9,113681581.7
113.925,5,465,-0.84,113925000.0,113926247.2,113924160.0
114.17,5,466,-2.2169,114170000.0,114169309.6,114167783.1
114.415,5,467,-0.5981,114415000.0,114415917.4,114414401.9
114.66,5,468,1.4135,114660000.0,114663140.9,114661413.5
114.905,5,469,0.0551,114905000.0,114906849.8,114905055.1
115.15,5,470,-1.1454,115150000.0,115150394.8,115148854.6
115.395,5,471,-0.6333,115395000.0,115395582.2,115394366.7
115.64,5,472,-0.2296,115640000.0,115640735.8,115639770.4
115.885,5,473,0.6852,115885000.0,115886843.8,115885685.2
116.13,5,474,1.5734,116130000.0,116133019.2,116131573.4
116.375,5,475,1.175,116375000.0,116377679.3,116376175.0
116.62,5,476,0.4142,116620000.0,116621966.5,116620414.2
116.865,5,477,-1.3213,116865000.0,116864824.3,116863678.7
117.11,5,478,-1.359,117110000.0,117109831.8,117108641.0
117.355,5,479,0.7149,117355000.0,117357068.2,117355714.9
117.6,5,480,-1.1965,117600000.0,117599816.7,117598803.5
117.845,5,481,0.0088,117845000.0,117846163.5,117845008.8
118.09,5,482,0.751,118090000.0,118091802.2,118090751.0
118.335,5,483,-0.7474,118335000.0,118335075.0,118334252.6
118.58,5,484,-0.6534,118580000.0,118580214.0,118579346.6
118.825,5,485,0.4147,118825000.0,118826333.2,118825414.7
119.07,5,486,1.1454,119070000.0,119072053.5,119071145.4
119.315,5,487,1.5813,119315000.0,119317725.9,119316581.3
119.56,5,488,0.7067,119560000.0,119562183.5,119560706.7
119.805,5,489,-0.0287,119805000.0,119806546.4,119804971.3
120.05,5,490,-0.7847,120050000.0,120050565.5,120049215.3
120.295,5,491,-0.8911,120295000.0,120295178.9,120294108.9
120.54,5,492,-0.082,120540000.0,120540853.9,120539918.0
120.785,5,493,0.8451,120785000.0,120786961.8,120785845.1
121.03,5,494,0.4791,121030000.0,121031876.8,121030479.1
121.275,5,495,-2.1627,121275000.0,121273956.0,121272837.3
121.52,5,496,-0.5789,121520000.0,121520536.0,121519421.1
121.765,5,497,1.5655,121765000.0,121767927.2,121766565.5
122.01,5,498,0.2656,122010000.0,122011579.8,122010265.6
122.255,5,499,-1.3454,122255000.0,122254787.3,122253654.6
122.5,5,500,2.717,122500000.0,122504317.7,122502717.0
122.745,5,501,-0.1482,122745000.0,122746459.0,122744851.8
122.99,5,502,0.1916,122990000.0,122991957.9,122990191.6
123.235,5,503,0.2248,123235000.0,123236979.1,123235224.8
123.48,5,504,-0.497,123480000.0,123481061.5,123479503.0
123.725,5,505,-0.7506,123725000.0,123725632.5,123724249.4
123.97,5,506,2.1288,123970000.0,123974054.6,123972128.8
124.215,5,507,0.458,124215000.0,124217715.4,124215458.0
124.46,5,508,0.0056,124460000.0,124462500.9,124460005.6
124.705,5,509,-0.4016,124705000.0,124707209.1,124704598.4
124.95,5,510,-1.9506,124950000.0,124950316.5,124948049.4
125.195,5,511,0.6583,125195000.0,125198056.5,125195658.3
125.44,5,512,-1.568,125440000.0,125440514.7,125438432.0
125.685,5,513,-0.2654,125685000.0,125686869.4,125684734.6
125.93,5,514,-2.1866,125930000.0,125929565.1,125927813.4
126.175,5,515,-1.9347,126175000.0,126174086.3,126173065.3
126.42,5,516,0.9489,126420000.0,126421920.3,126420948.9
126.665,5,517,-0.3213,126665000.0,126665570.4,126664678.7
126.91,5,518,-1.2914,126910000.0,126909157.3,126908708.6
